2
0.5356376767158508,2673.0576171875
314.7203369140625,2658.40380859375
650.1281127929688,2614.587890625
1003.5750122070312,2547.805908203125
1371.8804931640625,2464.254638671875
1751.8619384765625,2370.130859375
2140.33740234375,2271.631103515625
2534.124267578125,2174.95166015625
2930.040771484375,2086.290283203125
3324.904296875,2011.8424072265625
3715.532958984375,1957.80517578125
4098.74560546875,1930.37548828125
4664.15283203125,1941.9354248046875
5229.609375,2003.843017578125
5794.859375,2102.892822265625
6359.646484375,2225.879150390625
6923.712890625,2359.59521484375
7486.8056640625,2490.836181640625
8048.666015625,2606.3955078125
8609.0390625,2693.067626953125
9167.669921875,2737.646240234375
9724.296875,2726.925537109375
10278.6669921875,2647.7001953125
10758.0224609375,2493.470703125
11112.0888671875,2272.705078125
11353.025390625,1999.1917724609375
11492.98828125,1686.7198486328125
11544.134765625,1349.07763671875
11518.623046875,1000.0540161132812
11428.6123046875,653.4371948242188
11286.2578125,323.01629638671875
11103.71875,22.579805374145508
10893.150390625,-234.08384704589844
10666.7138671875,-433.18572998046875
10394.0888671875,-631.95703125
10154.1396484375,-809.0523071289062
9932.74609375,-969.5641479492188
9715.78515625,-1118.58544921875
9489.1357421875,-1261.2086181640625
9238.67578125,-1402.5260009765625
8950.2861328125,-1547.630126953125
8609.8427734375,-1701.6143798828125
8203.2275390625,-1869.5703125
7716.3154296875,-2056.591552734375
7134.990234375,-2267.771484375
6491.64404296875,-2516.792236328125
5830.337890625,-2813.7255859375
5154.43896484375,-3158.24072265625
4467.31982421875,-3550.007568359375
3772.350341796875,-3988.69677734375
3072.90185546875,-4473.9765625
2372.344482421875,-5005.51806640625
1674.0498046875,-5582.990234375
981.3867797851562,-6206.06201171875
297.727783203125,-6874.40380859375
-373.56011962890625,-7587.6865234375
-895.771484375,-8099.05859375
-1476.4219970703125,-8619.0595703125
-2104.672607421875,-9131.5244140625
-2769.68359375,-9620.2822265625
-3460.61572265625,-10069.1689453125
-4166.62841796875,-10462.0126953125
-4876.8828125,-10782.6513671875
-5580.53857421875,-11014.9111328125
-6266.75634765625,-11142.6298828125
-6924.6982421875,-11149.6376953125
-7543.5224609375,-11019.767578125
-7964.02880859375,-10824.09375
-8357.283203125,-10566.626953125
-8720.974609375,-10255.0390625
-9052.794921875,-9897.0009765625
-9350.4296875,-9500.181640625
-9611.5712890625,-9072.251953125
-9833.908203125,-8620.8828125
-10015.1318359375,-8153.74462890625
-10152.9296875,-7678.50830078125
-10244.9912109375,-7202.84375
-10289.0068359375,-6734.42236328125
-10286.791015625,-6522.392578125
-10263.306640625,-6305.23388671875
-10219.294921875,-6086.5087890625
-10155.4912109375,-5869.775390625
-10072.6298828125,-5658.59619140625
-9971.44921875,-5456.5302734375
-9852.68359375,-5267.13818359375
-9717.0732421875,-5093.98095703125
-9565.353515625,-4940.61865234375
-9398.2578125,-4810.6123046875
-9216.5263671875,-4707.5224609375
-8658.56640625,-4539.5966796875
-8085.771484375,-4528.9150390625
-7500.685546875,-4642.607421875
-6905.85205078125,-4847.8046875
-6303.81591796875,-5111.6376953125
-5697.12109375,-5401.23583984375
-5088.3115234375,-5683.73046875
-4479.931640625,-5926.251953125
-3874.525390625,-6095.93017578125
-3274.636962890625,-6159.89599609375
-2682.810791015625,-6085.28076171875
-2173.207275390625,-5846.97265625
-1771.9344482421875,-5536.0263671875
-1471.270263671875,-5167.84375
-1263.4964599609375,-4757.82763671875
-1140.89111328125,-4321.37744140625
-1095.73583984375,-3873.898681640625
-1120.3087158203125,-3430.79150390625
-1206.8912353515625,-3007.457763671875
-1347.761962890625,-2619.2998046875
-1535.2008056640625,-2281.72021484375
-1761.48828125,-2010.119140625
-1900.318115234375,-1868.61376953125
-2031.247314453125,-1709.46826171875
-2153.18408203125,-1535.8114013671875
-2265.037109375,-1350.7716064453125
-2365.71337890625,-1157.4776611328125
-2454.122314453125,-959.0582275390625
-2529.171875,-758.641845703125
-2589.76953125,-559.3572998046875
-2634.82421875,-364.333251953125
-2663.243896484375,-176.69775390625
-2673.9365234375,0.420475572347641
-2645.79296875,395.2084655761719
-2558.125244140625,771.6546630859375
-2416.441650390625,1125.7513427734375
-2226.25048828125,1453.490966796875
-1993.0616455078125,1750.8668212890625
-1722.3836669921875,2013.87060546875
-1419.7247314453125,2238.495849609375
-1090.5947265625,2420.734375
-740.501953125,2556.5791015625
-374.9560241699219,2642.0224609375
