1
18512.375,-8893.1171875
18105.34375,-8766.203125
18027.75,-7981.3046875
17844.359375,-7198.79296875
17565.96875,-6456.4609375
17203.375,-5792.1015625
16767.40625,-5243.5078125
15975.953125,-4700.45703125
15210.421875,-4337.5546875
14446.640625,-4114.79296875
13660.4453125,-3992.1640625
12827.6796875,-3929.66015625
11754.5546875,-3663.0703125
10854.0859375,-3097.32421875
10137.390625,-2344.435546875
9615.59375,-1516.41796875
9299.828125,-725.28515625
9075.1171875,-81.89874267578125
8775.40625,478.3544921875
8409.5390625,955.1708984375
7986.3671875,1348.24609375
7514.734375,1657.275390625
6464.5,1996.18359375
5414.78125,2145.01171875
4369.828125,2139.728515625
3333.875,2016.302734375
2311.16015625,1810.703125
1957.072265625,2116.197265625
1581.9892578125,2398.50390625
1188.4189453125,2654.5078125
778.86962890625,2881.1015625
355.84912109375,3075.169921875
-846.021484375,3405.87109375
-1889.7578125,3377.615234375
-2712.7734375,3017.79296875
-3252.478515625,2353.798828125
-3446.2890625,1413.0224609375
-3252.478515625,312.414306640625
-2712.7734375,-796.63134765625
-1889.7578125,-1835.05859375
-846.021484375,-2723.814453125
355.84912109375,-3383.83984375
1557.8115234375,-3714.54296875
2601.767578125,-3686.28515625
3425.04296875,-3326.46484375
3964.96875,-2662.46875
4158.87109375,-1721.69140625
4115.6875,-1215.5625
3990.33203125,-698.44921875
3789.1171875,-178.3328857421875
3518.337890625,336.80615234375
3184.3046875,838.98681640625
3941.12109375,960.958984375
4741.0078125,1032.4921875
5541.73046875,1025.669921875
6301.0546875,912.5703125
6976.7421875,665.2763671875
7299.2421875,458.42041015625
7585.90625,198.0841064453125
7834.6171875,-127.243408203125
8043.2578125,-529.0732421875
8209.7265625,-1018.9169921875
8757.8984375,-2281.310546875
9486.2265625,-3361.486328125
10395.5703125,-4214.14453125
11486.7578125,-4793.9765625
12760.6484375,-5055.6875
13457.25,-5080.21875
14159.359375,-5181.1640625
14834.375,-5368.77734375
15449.71875,-5653.3203125
15972.765625,-6045.0390625
16325.59375,-6518.453125
16591.171875,-6997.640625
16779.28125,-7489.390625
16899.71875,-8000.5234375
16962.3125,-8537.8203125
15809.6875,-8497.609375
14769.421875,-8658.03125
13887.671875,-9009.109375
13210.625,-9540.8203125
12784.46875,-10243.1796875
12680.296875,-11291.4140625
13058.8203125,-12372.421875
13859.15625,-13407.40625
15020.390625,-14317.5859375
16481.65625,-15024.171875
18055.515625,-15421.25
19530.328125,-15469.609375
20808.765625,-15190.515625
21793.515625,-14605.21875
22387.265625,-13735.0078125
22512.4375,-13081.3359375
22436.3125,-12403.046875
22174.21875,-11719.9609375
21741.46875,-11051.890625
21153.40625,-10418.6484375
21158.03125,-10416.8125
23306.6640625,-9640.171875
24836.767578125,-9126.845703125
25717.89453125,-8918.41015625
26239.662109375,-8936.5751953125
26555.669921875,-9147.9287109375
26705.5859375,-9539.482421875
26772.1171875,-10051.955078125
26884.8125,-10588.5224609375
27152.23046875,-11058.478515625
27629.6953125,-11404.322265625
28330.21875,-11603.615234375
29222.740234375,-11668.4990234375
30225.3125,-11650.9375
31252.28125,-11444.3125
32230.65625,-11123.6875
33140.15625,-10687.59375
33401.09375,-10528.4140625
33640.4375,-10357.3046875
33852.875,-10166.6640625
34033.03125,-9948.921875
34175.59375,-9696.4765625
34255.375,-9352.625
34245.9375,-9039.6328125
34153.03125,-8756.4296875
33982.4375,-8501.9296875
33739.875,-8275.0546875
33094.40625,-7921.015625
32436.65625,-7708.375
31773.1875,-7556.6171875
31110.59375,-7385.2421875
30455.46875,-7113.75390625
30215.90625,-6909.5625
30149.65625,-6701.2890625
30213.125,-6492.82421875
30362.78125,-6288.0625
30555.125,-6090.89453125
30859.65625,-5827.95703125
31204.0,-5573.2109375
31565.96875,-5333.625
31923.28125,-5116.171875
32253.78125,-4927.828125
32948.8125,-5102.20703125
33622.1875,-5233.3828125
34269.21875,-5321.4609375
34885.0625,-5366.5390625
35465.0,-5368.71875
36040.375,-6354.07421875
36730.1875,-7253.625
37530.1875,-8015.765625
38436.0625,-8588.890625
39443.53125,-8921.390625
40641.375,-8891.984375
41686.15625,-8573.546875
42641.78125,-8102.984375
43572.1875,-7617.1953125
44541.28125,-7253.07421875
45121.71875,-7157.62890625
45771.9375,-7171.48828125
46493.0,-7340.203125
47286.03125,-7709.3359375
48152.03125,-8324.4296875
49243.9375,-8951.4453125
50356.5,-9192.4921875
51458.65625,-9098.875
52519.3125,-8721.875
53507.3125,-8112.8046875
54028.78125,-7685.75
54524.4375,-7226.84375
54992.625,-6749.109375
55431.71875,-6265.59375
55840.125,-5789.32421875
56661.46875,-6263.23828125
57506.0625,-6521.86328125
58325.1875,-6558.4375
59070.25,-6366.1875
59692.5,-5938.34375
60157.5,-5213.9765625
60315.4375,-4340.56640625
60176.75,-3390.39453125
59752.1875,-2435.734375
59052.1875,-1548.86328125
58160.84375,-854.5224609375
57203.25,-435.986328125
56251.875,-303.33740234375
55379.125,-466.6572265625
54657.375,-936.029296875
54215.9375,-1601.4130859375
54038.9375,-2399.392578125
54117.9375,-3272.41015625
54444.5,-4162.91796875
55010.1875,-5013.36328125
54610.65625,-5480.53125
54189.71875,-5947.38671875
53749.78125,-6400.8359375
53293.375,-6827.7890625
52822.90625,-7215.15625
52022.78125,-7717.9375
51191.15625,-7997.4921875
50364.84375,-8049.8984375
49580.59375,-7871.2578125
48875.25,-7457.6484375
47845.15625,-6737.796875
46850.71875,-6288.89453125
45910.8125,-6069.94140625
45044.46875,-6039.9453125
44270.53125,-6157.90625
43317.0,-6519.74609375
42381.96875,-6988.53515625
41459.96875,-7441.4765625
40545.53125,-7755.765625
39633.15625,-7808.59375
38837.1875,-7520.546875
38156.8125,-7096.3984375
37576.125,-6556.140625
37079.28125,-5919.7890625
36650.375,-5207.3515625
37064.875,-5071.22265625
37425.75,-4894.71484375
37728.5,-4677.81640625
37968.65625,-4420.50390625
38141.75,-4122.76953125
38255.46875,-3697.03515625
38247.46875,-3237.703125
38124.0625,-2751.658203125
37891.53125,-2245.7890625
37556.15625,-1726.982421875
38364.5,-1686.4130859375
39250.5625,-1576.869140625
40204.75,-1382.4140625
41217.4375,-1087.1103515625
42279.0625,-675.0234375
42908.6875,-1043.0791015625
43659.28125,-1228.1943359375
44488.96875,-1225.4892578125
45355.8125,-1030.0859375
46217.90625,-637.107421875
47118.375,45.365325927734375
47769.34375,862.72509765625
48142.40625,1747.640625
48209.1875,2632.77734375
47941.25,3450.806640625
47360.71875,4086.5078125
46556.96875,4463.93359375
45602.71875,4574.6484375
44570.59375,4410.2265625
43533.21875,3962.23828125
42712.1875,3355.291015625
42091.0,2633.615234375
41690.25,1846.302734375
41530.5625,1042.44140625
41632.5625,271.122802734375
40378.15625,-181.8427734375
39220.46875,-459.88623046875
38176.375,-596.80224609375
37262.875,-626.38720703125
36496.90625,-582.4365234375
35890.96875,-79.54754638671875
35211.71875,408.64599609375
34465.03125,875.71484375
33656.71875,1315.23046875
32792.65625,1720.7626953125
30629.75,2480.357421875
28625.65625,2850.6875
26910.84375,2833.107421875
25615.765625,2428.974609375
24870.875,1639.6396484375
24752.78125,1171.4951171875
24779.90625,663.88671875
24944.0625,125.8172607421875
25237.015625,-433.70947265625
25650.53125,-1005.689453125
24801.84375,-1113.6494140625
23907.203125,-1171.28125
23014.796875,-1141.689453125
22172.8125,-987.9814453125
21429.453125,-673.26025390625
21120.03125,-447.489013671875
20849.71875,-170.520751953125
20621.21875,169.03515625
20437.265625,582.56982421875
20300.546875,1081.474609375
19829.734375,2365.33203125
19169.4375,3491.890625
18314.421875,4406.83203125
17259.421875,5055.82421875
15999.21875,5384.54296875
9689.65625,6042.34765625
9419.7734375,6435.45703125
8998.34375,6768.69140625
8451.421875,7026.26171875
7805.03125,7192.3828125
