v,112
214.4332275390625,-329.78729248046875,-0.000266483286395669
15.366901397705078,-358.5624084472656,436.468994140625
-15.366901397705078,-358.5624084472656,436.468994140625
15.366901397705078,535.3182373046875,436.468994140625
-15.366901397705078,535.3182373046875,436.468994140625
15.366901397705078,-358.5624084472656,-423.8031311035156
-15.366901397705078,-358.5624084472656,-423.8031311035156
15.366901397705078,535.3182373046875,-423.8031311035156
-15.366901397705078,535.3182373046875,-423.8031311035156
-535.5968627929688,19.497581481933594,0.000266483286395669
-535.5968627929688,-19.497661590576172,0.000266483286395669
0.00021318662038538605,-19.497604370117188,-446.3307189941406
0.00021318662038538605,19.497638702392578,-446.3307189941406
-0.00021318662038538605,19.497604370117188,446.3307189941406
-0.00021318662038538605,-19.497638702392578,446.3307189941406
535.5968627929688,-19.497581481933594,-0.000266483286395669
535.5968627929688,19.497661590576172,-0.000266483286395669
-535.5968627929688,194.1400604248047,0.000266483286395669
-535.5968627929688,155.1448211669922,0.000266483286395669
0.00021318662038538605,155.14486694335938,-446.3307189941406
0.00021318662038538605,194.14012145996094,-446.3307189941406
-0.00021318662038538605,194.1400909423828,446.3307189941406
-0.00021318662038538605,155.1448516845703,446.3307189941406
535.5968627929688,155.1448974609375,-0.000266483286395669
535.5968627929688,194.14013671875,-0.000266483286395669
-446.3307189941406,368.78253173828125,0.000266483286395669
-446.3307189941406,329.78729248046875,0.000266483286395669
0.00021318662038538605,329.7873229980469,-446.3307189941406
0.00021318662038538605,368.7825927734375,-446.3307189941406
-0.00021318662038538605,368.7825927734375,446.3307189941406
-0.00021318662038538605,329.7873229980469,446.3307189941406
446.3307189941406,329.7873840332031,-0.000266483286395669
446.3307189941406,368.7826232910156,-0.000266483286395669
-223.1653594970703,543.4249877929688,0.000266483286395669
-223.1653594970703,504.42974853515625,0.000266483286395669
0.00021318662038538605,504.4298095703125,-446.3307189941406
0.00021318662038538605,543.425048828125,-446.3307189941406
-0.00021318662038538605,543.425048828125,446.3307189941406
-0.00021318662038538605,504.4298095703125,446.3307189941406
223.1653594970703,504.42987060546875,-0.000266483286395669
223.1653594970703,543.4251098632812,-0.000266483286395669
-446.3307189941406,-155.1448974609375,0.000266483286395669
-446.3307189941406,-194.14013671875,0.000266483286395669
0.00021318662038538605,-194.1400909423828,-446.3307189941406
0.00021318662038538605,-155.1448516845703,-446.3307189941406
-0.00021318662038538605,-155.14486694335938,446.3307189941406
-0.00021318662038538605,-194.14012145996094,446.3307189941406
446.3307189941406,-194.1400604248047,-0.000266483286395669
446.3307189941406,-155.1448211669922,-0.000266483286395669
-223.1653594970703,-329.7873840332031,0.000266483286395669
-223.1653594970703,-368.7826232910156,0.000266483286395669
0.00021318662038538605,-368.7825927734375,-446.3307189941406
0.00021318662038538605,-329.7873229980469,-446.3307189941406
-0.00021318662038538605,-329.7873229980469,446.3307189941406
-0.00021318662038538605,-368.7825927734375,446.3307189941406
223.1653594970703,-368.78253173828125,-0.000266483286395669
223.1653594970703,-329.78729248046875,-0.000266483286395669
15.366901397705078,-358.5624084472656,419.0047302246094
-15.366901397705078,-358.5624084472656,419.0047302246094
15.366901397705078,535.3182373046875,419.0047302246094
-15.366901397705078,535.3182373046875,419.0047302246094
15.366901397705078,-358.5624084472656,-441.26739501953125
-15.366901397705078,-358.5624084472656,-441.26739501953125
15.366901397705078,535.3182373046875,-441.26739501953125
-15.366901397705078,535.3182373046875,-441.26739501953125
n,112
0.3801080286502838,0.9249244928359985,0.0
0.3801080286502838,-0.9249244928359985,0.0
0.0,-0.8825953006744385,0.4701071083545685
0.0,0.8825953006744385,0.4701071083545685
0.0,0.8825953006744385,-0.4701071083545685
0.0,-0.8825953006744385,-0.4701071083545685
-0.3801080286502838,-0.9249244928359985,0.0
-0.3801080286502838,0.9249244928359985,0.0
0.3801080286502838,0.9249244928359985,0.0
0.3801080286502838,-0.9249244928359985,0.0
0.0,-0.8825953006744385,0.4701071083545685
0.0,0.8825953006744385,0.4701071083545685
0.0,0.8825953006744385,-0.4701071083545685
0.0,-0.8825953006744385,-0.4701071083545685
-0.3801080286502838,-0.9249244928359985,0.0
-0.3801080286502838,0.9249244928359985,0.0
0.4263741075992584,0.904507577419281,0.0
0.4263741075992584,-0.904507577419281,0.0
0.0,-0.904507577419281,0.4263741075992584
0.0,0.904507577419281,0.4263741075992584
0.0,0.904507577419281,-0.4263741075992584
0.0,-0.904507577419281,-0.4263741075992584
-0.4263741075992584,-0.904507577419281,0.0
-0.4263741075992584,0.904507577419281,0.0
0.5682241320610046,0.8228400349617004,0.0
0.5682241320610046,-0.8228400349617004,0.0
0.0,-0.9672536253929138,0.2537308931350708
0.0,0.9672536253929138,0.2537308931350708
0.0,0.9672536253929138,-0.2537308931350708
0.0,-0.9672536253929138,-0.2537308931350708
-0.5682241320610046,-0.8228400349617004,0.0
-0.5682241320610046,0.8228400349617004,0.0
0.4263741075992584,0.904507577419281,0.0
0.4263741075992584,-0.904507577419281,0.0
0.0,-0.904507577419281,0.4263741075992584
0.0,0.904507577419281,0.4263741075992584
0.0,0.904507577419281,-0.4263741075992584
0.0,-0.904507577419281,-0.4263741075992584
-0.4263741075992584,-0.904507577419281,0.0
-0.4263741075992584,0.904507577419281,0.0
0.5682241320610046,0.8228400349617004,0.0
0.5682241320610046,-0.8228400349617004,0.0
0.0,-0.9672536253929138,0.2537308931350708
0.0,0.9672536253929138,0.2537308931350708
0.0,0.9672536253929138,-0.2537308931350708
0.0,-0.9672536253929138,-0.2537308931350708
-0.5682241320610046,-0.8228400349617004,0.0
-0.5682241320610046,0.8228400349617004,0.0
0.5773491859436035,-0.5773491859436035,0.5773491859436035
-0.5773491859436035,-0.5773491859436035,0.5773491859436035
0.5773491859436035,0.5773491859436035,0.5773491859436035
-0.5773491859436035,0.5773491859436035,0.5773491859436035
0.5773491859436035,-0.5773491859436035,0.5773491859436035
-0.5773491859436035,-0.5773491859436035,0.5773491859436035
0.5773491859436035,0.5773491859436035,0.5773491859436035
-0.5773491859436035,0.5773491859436035,0.5773491859436035
-0.8227179646492004,0.5684072375297546,0.0
-0.8227179646492004,-0.5684072375297546,0.0
0.0,-0.5874813199043274,-0.809228777885437
0.0,0.5874813199043274,-0.809228777885437
0.0,0.5874813199043274,0.809228777885437
0.0,-0.5874813199043274,0.809228777885437
0.8227179646492004,-0.5684072375297546,0.0
0.8227179646492004,0.5684072375297546,0.0
-0.8227179646492004,0.5684072375297546,0.0
-0.8227179646492004,-0.5684072375297546,0.0
0.0,-0.5874813199043274,-0.809228777885437
0.0,0.5874813199043274,-0.809228777885437
0.0,0.5874813199043274,0.809228777885437
0.0,-0.5874813199043274,0.809228777885437
0.8227179646492004,-0.5684072375297546,0.0
0.8227179646492004,0.5684072375297546,0.0
-0.8164921998977661,0.5773491859436035,0.0
-0.8164921998977661,-0.5773186683654785,0.0
0.0,-0.5773491859436035,-0.8164921998977661
0.0,0.5773491859436035,-0.8164921998977661
0.0,0.5773491859436035,0.8164921998977661
0.0,-0.5773491859436035,0.8164921998977661
0.8164921998977661,-0.5773186683654785,0.0
0.8164921998977661,0.5773491859436035,0.0
-0.7854243516921997,0.6189153790473938,0.0
-0.7854243516921997,-0.6189153790473938,0.0
0.0,-0.5508285760879517,-0.8345896601676941
0.0,0.5508285760879517,-0.8345896601676941
0.0,0.5508285760879517,0.8345896601676941
0.0,-0.5508285760879517,0.8345896601676941
0.7854243516921997,-0.6189153790473938,0.0
0.7854243516921997,0.6189153790473938,0.0
-0.8164921998977661,0.5773491859436035,0.0
-0.8164921998977661,-0.5773491859436035,0.0
0.0,-0.5773491859436035,-0.8164921998977661
0.0,0.5773491859436035,-0.8164921998977661
0.0,0.5773491859436035,0.8164921998977661
0.0,-0.5773491859436035,0.8164921998977661
0.8164921998977661,-0.5773186683654785,0.0
0.8164921998977661,0.5773491859436035,0.0
-0.7854243516921997,0.6189153790473938,0.0
-0.7854243516921997,-0.6189153790473938,0.0
0.0,-0.5508285760879517,-0.8345896601676941
0.0,0.5508285760879517,-0.8345896601676941
0.0,0.5508285760879517,0.8345896601676941
0.0,-0.5508285760879517,0.8345896601676941
0.7854243516921997,-0.6189153790473938,0.0
0.7854243516921997,0.6189153790473938,0.0
0.5773491859436035,-0.5773491859436035,-0.5773491859436035
-0.5773491859436035,-0.5773491859436035,-0.5773491859436035
0.5773491859436035,0.5773491859436035,-0.5773491859436035
-0.5773491859436035,0.5773491859436035,-0.5773491859436035
0.5773491859436035,-0.5773491859436035,-0.5773491859436035
-0.5773491859436035,-0.5773491859436035,-0.5773491859436035
0.5773491859436035,0.5773491859436035,-0.5773491859436035
-0.5773491859436035,0.5773491859436035,-0.5773491859436035
d,216,1.0,0.0,0.0
0,4,5
4,7,6
1,2,3
6,7,3
8,12,13
12,15,14
9,10,11
14,15,11
16,20,21
20,23,22
17,18,19
22,23,19
24,28,29
28,31,30
25,26,27
30,31,27
32,36,37
36,39,37
33,34,35
38,39,35
40,44,45
44,47,46
41,42,43
46,47,43
49,48,50
53,52,54
57,61,60
61,62,63
56,59,58
58,59,63
65,69,68
69,70,71
64,67,66
66,67,71
73,77,76
77,78,79
72,75,74
74,75,79
81,85,84
85,86,87
80,83,82
82,83,87
89,93,92
93,94,95
88,91,90
90,91,95
97,101,100
101,102,103
96,99,98
98,99,103
107,106,104
111,110,108
48,49,105
18,17,73
31,28,87
12,8,68
25,29,81
21,22,78
1,5,61
36,32,92
15,12,68
19,23,75
39,36,92
23,20,76
30,26,86
33,37,89
5,6,61
35,39,91
26,25,81
49,51,107
46,42,102
11,15,67
4,0,60
43,47,103
27,31,87
24,27,80
14,10,66
50,48,104
37,38,94
0,3,59
9,13,69
28,24,80
22,18,78
52,53,109
34,33,89
6,2,58
16,19,75
3,7,59
54,52,108
2,1,58
45,46,102
51,50,106
20,16,76
17,21,73
38,34,94
44,40,96
41,45,97
55,54,110
10,9,66
42,41,97
29,30,86
7,4,60
53,55,111
47,44,103
8,11,67
40,43,96
32,35,91
13,14,69
1,0,5
5,4,6
0,1,3
2,6,3
9,8,13
13,12,14
8,9,11
10,14,11
17,16,21
21,20,22
16,17,19
18,22,19
25,24,29
29,28,30
24,25,27
26,30,27
33,32,37
32,88,92
32,33,35
34,38,35
41,40,45
45,44,46
40,41,43
42,46,43
51,49,50
55,53,54
56,57,60
60,61,63
57,56,58
62,58,63
64,65,68
68,69,71
65,64,66
70,66,71
72,73,76
76,77,79
73,72,74
78,74,79
80,81,84
84,85,87
81,80,82
86,82,87
88,89,92
92,93,95
89,88,90
94,90,95
96,97,100
100,101,103
97,96,98
102,98,103
105,107,104
109,111,108
104,48,105
74,18,73
28,84,87
8,64,68
29,85,81
77,21,78
57,1,61
23,79,75
71,15,68
37,93,89
95,39,92
79,23,76
26,82,86
39,95,91
6,62,61
18,74,78
82,26,81
105,49,107
42,98,102
15,71,67
0,56,60
99,43,103
83,27,87
27,83,80
70,14,66
106,50,104
93,37,94
56,0,59
65,9,69
84,28,80
16,72,76
108,52,109
90,34,89
62,6,58
72,16,75
7,63,59
110,54,108
1,57,58
101,45,102
107,51,106
21,77,73
34,90,94
100,44,96
45,101,97
111,55,110
9,65,66
98,42,97
85,29,86
63,7,60
109,53,111
44,100,103
64,8,67
43,99,96
88,32,91
14,70,69
39,38,37
c,648
255,91,0
255,11,0
255,11,0
255,11,0
255,75,0
255,71,0
255,11,45
255,143,0
255,117,0
255,77,103
255,90,131
255,117,0
255,69,0
255,11,0
255,11,0
255,11,0
255,120,0
255,114,0
255,11,43
255,15,0
255,12,0
255,114,246
255,120,255
255,12,0
255,31,0
255,11,0
255,11,0
255,11,0
255,50,0
255,57,0
255,11,92
255,11,0
255,11,0
255,57,148
255,50,123
255,11,0
255,43,75
255,11,65
255,11,67
255,11,0
255,31,0
255,41,0
255,18,75
255,97,36
255,88,94
255,41,0
255,31,0
255,11,94
255,40,0
255,11,0
255,11,0
255,11,0
255,14,0
255,11,0
255,11,84
255,32,0
255,72,0
255,12,60
255,14,90
255,72,0
255,11,84
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,88
255,11,9
255,11,0
255,11,12
255,11,0
255,11,0
255,11,33
255,11,60
255,11,63
255,11,10
255,11,3
255,11,71
255,11,33
255,151,73
255,147,29
255,151,73
255,11,86
255,11,112
255,80,0
255,11,171
255,11,165
255,11,165
255,11,171
255,11,0
255,11,25
255,67,2
255,39,7
255,67,2
255,11,215
255,11,248
255,57,0
255,11,137
255,11,157
255,11,157
255,11,137
255,11,0
255,11,85
255,11,45
255,11,52
255,11,45
255,11,173
255,11,149
255,31,0
255,11,47
255,11,67
255,25,67
255,48,47
255,11,0
255,11,2
254,11,0
254,11,0
255,11,69
255,11,0
255,11,1
255,11,0
255,11,0
255,11,3
255,91,3
255,79,0
255,11,1
255,11,69
255,57,191
255,89,191
255,57,191
255,11,46
255,11,69
255,44,0
255,11,101
255,11,81
255,11,81
255,11,101
255,11,0
255,11,70
255,11,31
255,11,73
255,11,31
255,11,77
255,11,79
255,11,49
255,11,14
255,11,5
255,11,5
255,11,14
255,11,79
255,11,0
255,11,0
255,11,0
255,82,0
255,91,0
255,11,5
255,11,0
255,11,0
255,11,0
255,22,0
255,11,0
255,11,0
255,31,3
255,11,65
255,26,1
255,11,9
255,69,40
255,11,7
255,18,0
255,11,0
255,19,0
255,11,0
255,11,0
255,11,0
255,11,0
255,150,0
255,151,0
255,11,190
255,40,79
255,11,191
255,120,255
255,11,9
255,11,7
255,11,36
255,50,123
255,11,47
255,14,90
255,11,190
255,11,191
255,50,123
255,11,51
255,11,52
255,11,0
255,97,0
255,11,0
255,11,0
255,56,0
255,11,0
255,150,0
255,11,0
255,151,0
255,11,111
255,14,90
255,11,101
255,97,0
255,18,0
255,19,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,128
255,120,255
255,11,137
255,11,21
255,91,45
255,11,29
255,11,20
255,11,77
255,11,79
255,11,94
255,31,3
255,26,1
255,11,86
255,11,94
255,11,88
255,11,0
255,15,0
255,14,0
255,11,63
255,11,60
255,11,73
255,56,0
255,11,0
255,11,0
255,91,45
255,11,171
255,11,171
255,11,0
255,67,0
255,67,0
255,11,65
255,11,86
255,11,88
255,11,0
255,22,0
255,11,0
255,11,0
255,11,0
255,11,0
255,32,0
255,11,0
255,11,0
255,11,0
255,143,0
255,141,0
255,31,87
255,11,36
255,11,47
255,11,171
255,90,131
255,11,171
255,99,71
255,11,11
255,11,7
255,143,0
255,11,0
255,141,0
255,11,0
255,11,0
255,11,0
255,11,70
255,11,63
255,11,61
255,11,51
255,31,87
255,11,52
255,11,0
255,11,0
255,11,0
255,11,0
255,32,0
255,11,0
255,11,84
255,11,225
255,11,217
255,11,0
255,11,0
255,11,0
255,11,89
255,11,71
255,11,74
255,15,0
255,11,0
255,14,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,90,131
255,11,21
255,11,29
255,11,0
255,11,0
255,11,0
255,11,77
255,11,84
255,11,79
255,69,40
255,11,128
255,11,137
255,11,225
255,11,20
255,11,217
255,40,79
255,11,111
255,11,101
255,67,0
255,11,0
255,67,0
255,83,0
255,91,0
255,11,0
255,11,0
255,11,0
255,71,0
255,11,45
255,11,45
255,117,0
255,143,0
255,77,103
255,117,0
255,80,0
255,69,0
255,11,0
255,11,0
255,11,0
255,114,0
255,11,40
255,11,43
255,12,0
255,15,0
255,114,246
255,12,0
255,43,0
255,31,0
255,11,0
255,11,0
255,11,0
255,57,0
255,11,87
255,11,92
255,11,0
255,11,0
255,57,148
255,11,0
255,18,73
255,43,75
255,11,67
255,11,0
255,11,0
255,41,0
255,43,86
255,18,75
255,88,94
255,11,36
255,41,0
255,11,94
255,29,0
255,40,0
255,11,0
255,40,79
255,44,70
255,11,191
255,11,79
255,11,84
255,72,0
255,32,0
255,12,60
255,72,0
255,11,91
255,11,84
255,11,0
255,11,0
255,11,0
255,11,0
255,11,165
255,11,88
255,11,0
255,11,9
255,11,12
255,11,0
255,11,70
255,11,33
255,11,63
255,11,89
255,11,10
255,11,71
255,11,32
255,11,33
255,147,29
255,147,29
255,151,73
255,11,112
255,74,0
255,80,0
255,11,165
255,11,0
255,11,165
255,11,0
255,11,23
255,11,25
255,39,7
255,39,7
255,67,2
255,11,248
255,67,0
255,57,0
255,11,157
255,11,0
255,11,157
255,11,0
255,11,75
255,11,85
255,11,52
255,11,52
255,11,45
255,11,149
255,42,0
255,31,0
255,11,67
255,11,0
255,25,67
255,11,0
255,11,9
255,11,2
254,11,0
255,11,68
255,11,69
255,11,1
255,11,0
255,11,0
255,11,3
255,11,0
255,91,3
255,11,1
255,11,70
255,11,69
255,89,191
255,89,191
255,57,191
255,11,69
255,32,0
255,44,0
255,11,81
255,11,0
255,11,81
255,11,0
255,11,140
255,11,70
255,11,73
255,11,73
255,11,31
255,11,79
255,11,63
255,11,49
255,11,5
255,11,65
255,11,5
255,11,79
255,11,0
255,11,0
255,11,0
255,11,11
255,82,0
255,11,5
255,11,0
255,11,0
255,11,0
255,25,0
255,22,0
255,11,0
255,11,65
255,11,68
255,26,1
255,69,40
255,57,23
255,11,7
255,11,0
255,11,0
255,19,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,151,0
255,50,123
255,58,149
255,11,47
255,128,248
255,120,255
255,11,7
255,56,0
255,57,0
255,11,0
255,16,69
255,14,90
255,11,191
255,58,149
255,50,123
255,11,52
255,97,0
255,91,0
255,11,0
255,14,90
255,16,69
255,11,101
255,11,0
255,11,0
255,151,0
255,22,0
255,25,0
255,11,0
255,91,0
255,97,0
255,19,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,120,255
255,128,248
255,11,137
255,91,45
255,80,32
255,11,29
255,11,14
255,11,20
255,11,79
255,11,99
255,11,94
255,26,1
255,11,94
255,11,99
255,11,88
255,11,0
255,11,0
255,14,0
255,11,61
255,11,63
255,11,73
255,57,0
255,56,0
255,11,0
255,80,32
255,91,45
255,11,171
255,11,0
255,11,0
255,67,0
255,11,68
255,11,65
255,11,88
255,31,87
255,31,75
255,11,52
255,11,0
255,11,0
255,11,0
255,30,0
255,32,0
255,11,0
255,11,0
255,11,0
255,141,0
255,31,75
255,31,87
255,11,47
255,90,131
255,96,112
255,11,171
255,91,74
255,99,71
255,11,7
255,11,0
255,11,0
255,141,0
255,11,0
255,11,0
255,11,0
255,11,64
255,11,70
255,11,61
255,11,0
255,11,0
255,11,0
255,32,0
255,30,0
255,11,0
255,11,73
255,11,84
255,11,217
255,11,0
255,11,0
255,11,0
255,11,95
255,11,89
255,11,74
255,11,0
255,11,0
255,14,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,11,0
255,96,112
255,90,131
255,11,29
255,11,0
255,11,0
255,11,0
255,11,84
255,11,73
255,11,79
255,57,23
255,69,40
255,11,137
255,11,20
255,11,14
255,11,217
255,44,70
255,40,79
255,11,101
255,11,0
255,11,0
255,67,0
255,14,0
255,12,0
255,11,0
